Date,Area Name,Road Name,Congestion_Level,Average_Speed,Incident_Reports,Road_Capacity_Utilization,Pedestrian_and_Cyclist_Count,Public_Transport_Usage,Traffic_Signal_Compliance,Traffic_Volume,Weather_Condition,Roadwork_Activity
2024-08-08,Silk Board,Road_4,64.0,26.9,1,66.4,190,64.4,91.0,4905,Rain,Major
2024-08-10,MG Road,Road_4,73.7,18.9,1,77.9,103,67.1,67.0,3864,Haze,Minor
2024-07-31,Silk Board,Road_7,50.7,31.0,0,73.1,80,73.0,94.8,3474,Clear,None
2022-03-20,Electronic City,Road_9,65.5,22.9,0,77.8,176,37.3,89.2,2899,Clear,Minor
2022-06-05,Brigade Road,Road_7,56.3,16.8,0,60.2,242,57.2,76.7,2994,Rain,Minor
2024-03-27,Koramangala,Road_2,71.7,19.7,0,92.0,96,32.6,82.0,4763,Clear,Major
2024-07-14,MG Road,Road_10,68.9,22.5,1,80.6,226,45.3,75.9,1137,Clear,Minor
2023-01-10,MG Road,Road_2,53.2,25.2,1,55.6,235,38.5,75.3,4578,Haze,Major
2023-07-31,Marathahalli,Road_2,51.2,30.2,0,50.0,76,70.3,94.7,3651,Clear,None
2024-04-16,Silk Board,Road_9,50.4,26.4,0,70.2,241,61.8,81.8,1065,Clear,None
2023-02-18,Indiranagar,Road_10,61.2,22.9,0,60.6,63,44.1,63.9,1083,Haze,None
2022-12-02,Koramangala,Road_6,99.0,14.6,2,100.0,209,36.6,79.0,3376,Cloudy,Minor
2023-02-14,Indiranagar,Road_15,69.5,22.5,1,83.4,233,41.3,71.9,2134,Clear,Minor
2022-01-22,Whitefield,Road_12,78.2,8.9,2,81.5,115,38.0,80.2,2240,Cloudy,None
2024-05-27,MG Road,Road_5,67.1,26.0,0,54.8,231,33.8,68.9,2725,Cloudy,None
2022-07-24,Whitefield,Road_10,74.5,17.6,0,85.6,214,56.8,67.3,3999,Rain,Minor
2023-08-03,Silk Board,Road_12,71.8,18.5,0,73.7,166,36.2,80.6,4470,Haze,Major
2024-07-17,Indiranagar,Road_1,68.5,24.3,2,62.5,196,69.4,78.7,2045,Haze,Major
2023-04-29,Koramangala,Road_3,98.1,16.5,2,100.0,98,44.7,92.1,2472,Clear,Major
2024-07-09,Whitefield,Road_10,53.9,30.2,0,53.6,200,71.6,82.4,4758,Clear,Major
2022-09-24,MG Road,Road_13,37.3,33.0,0,50.0,211,39.0,63.6,601,Clear,Major
2022-08-26,Marathahalli,Road_5,67.5,21.7,0,79.2,191,66.2,69.5,1612,Cloudy,None
2024-03-18,Brigade Road,Road_3,51.4,29.2,0,68.1,79,58.3,94.1,632,Cloudy,Major
2024-07-27,MG Road,Road_12,69.1,17.5,1,75.8,67,55.1,72.9,3822,Cloudy,Minor
2024-02-04,Marathahalli,Road_4,72.2,21.6,2,83.5,64,50.2,74.7,4427,Haze,Minor
2023-04-13,Indiranagar,Road_8,73.8,23.7,2,79.1,152,58.6,92.3,3083,Clear,None
2022-03-16,Indiranagar,Road_4,75.4,19.5,0,81.6,88,73.6,65.1,3819,Haze,Major
2024-02-07,Brigade Road,Road_5,54.1,14.9,0,55.8,88,30.4,94.2,983,Clear,Minor
2023-03-03,Whitefield,Road_6,46.7,27.1,0,57.6,165,67.8,64.5,3997,Haze,Minor
2023-04-16,Marathahalli,Road_8,76.0,18.8,1,74.1,141,33.6,70.6,2572,Rain,None
2022-09-08,MG Road,Road_16,68.2,24.0,0,82.6,98,59.4,90.9,3607,Cloudy,Minor
2022-11-05,Indiranagar,Road_12,48.8,29.8,1,55.9,219,33.9,76.9,2716,Haze,None
2022-08-13,Whitefield,Road_14,72.5,24.7,0,88.6,104,53.0,88.2,4765,Rain,Major
2023-07-27,Electronic City,Road_3,67.3,20.0,0,76.6,72,57.7,77.0,4653,Clear,Major
2023-02-24,Electronic City,Road_7,62.3,19.7,0,54.8,143,51.1,92.9,4237,Clear,None
2023-09-06,Koramangala,Road_8,71.8,22.5,0,76.3,108,55.6,67.4,2804,Cloudy,None
2023-04-26,Electronic City,Road_5,60.1,22.2,0,66.5,78,37.8,68.2,4088,Haze,None
2024-04-24,Koramangala,Road_11,88.7,15.5,2,96.8,151,38.7,62.0,714,Haze,None
2022-04-03,Marathahalli,Road_9,66.5,17.7,1,89.2,220,66.7,70.9,3676,Haze,None
2023-09-05,Indiranagar,Road_3,70.1,18.6,0,70.3,125,45.9,76.7,3881,Haze,Major
2024-02-24,Electronic City,Road_10,71.4,20.4,0,71.6,220,65.2,89.2,2699,Cloudy,Major
2022-12-28,Koramangala,Road_7,66.7,24.9,2,69.1,137,30.2,69.9,2676,Clear,Minor
2023-12-31,Koramangala,Road_12,89.3,9.1,2,83.6,130,64.0,72.1,2981,Clear,Minor
2023-12-04,Marathahalli,Road_14,64.4,17.4,0,77.4,248,54.0,64.0,3007,Rain,Major
2023-07-13,Electronic City,Road_16,65.6,28.4,0,64.4,75,46.1,76.7,654,Haze,Major
2023-12-29,Koramangala,Road_1,81.7,20.1,2,82.6,180,70.1,65.2,1112,Cloudy,Minor
2024-08-09,Electronic City,Road_12,71.1,19.7,1,85.2,164,35.6,75.9,3832,Clear,Minor
2022-06-23,Marathahalli,Road_12,75.8,21.4,1,91.2,59,49.2,68.2,3678,Haze,None
2022-05-23,Koramangala,Road_5,68.2,25.5,1,84.0,198,39.7,86.7,2303,Rain,Minor
2022-02-22,Marathahalli,Road_4,59.2,22.9,0,82.1,117,73.6,78.4,636,Rain,Major
2023-08-30,MG Road,Road_8,69.1,16.1,4,74.7,213,67.2,83.3,2830,Clear,Minor
2022-09-08,Koramangala,Road_2,96.5,8.8,1,100.0,132,60.7,89.5,1847,Clear,Major
2022-05-09,Electronic City,Road_4,75.5,19.6,2,72.8,203,65.4,87.3,634,Haze,Minor
2024-03-26,Koramangala,Road_9,80.1,16.9,0,85.4,68,66.7,63.6,3468,Rain,Major
2022-09-06,Marathahalli,Road_16,65.2,22.0,0,68.9,184,33.1,71.3,4065,Clear,None
2023-07-25,Silk Board,Road_16,53.0,28.2,0,66.6,125,34.6,82.7,3210,Haze,Minor
2022-02-18,Koramangala,Road_15,99.0,11.4,1,100.0,139,62.5,62.7,1689,Haze,Minor
2024-01-25,Indiranagar,Road_11,49.7,27.3,0,54.6,187,65.4,84.2,1009,Rain,Major
2023-10-21,Whitefield,Road_11,73.1,19.7,0,72.0,64,60.5,87.7,2557,Rain,None
2022-06-10,Silk Board,Road_3,58.5,29.2,0,50.0,144,45.6,90.6,3330,Haze,Major
2023-11-19,Marathahalli,Road_11,73.9,14.3,1,83.2,206,42.4,62.5,773,Cloudy,Major
2022-03-18,Koramangala,Road_13,99.0,11.9,4,100.0,220,41.9,75.9,3296,Cloudy,None
2024-03-21,Electronic City,Road_16,79.9,16.3,2,84.6,91,33.3,80.6,1866,Cloudy,Minor
2024-03-13,MG Road,Road_12,84.7,21.6,2,93.5,137,45.9,60.5,3293,Haze,Minor
2023-04-05,Silk Board,Road_10,78.4,14.4,0,79.4,80,60.7,62.9,2261,Cloudy,Major
2022-06-25,Electronic City,Road_4,84.4,11.1,1,96.4,162,74.1,85.0,2760,Clear,None
2023-04-18,Marathahalli,Road_8,68.5,14.8,1,62.7,54,56.3,73.9,4874,Clear,Minor
2024-02-02,Koramangala,Road_6,74.1,26.0,1,71.8,183,36.2,70.2,4412,Haze,Major
2023-03-04,Brigade Road,Road_5,46.6,26.5,1,50.0,66,65.0,80.0,4885,Rain,None
2022-10-08,Koramangala,Road_7,63.5,22.1,1,74.2,161,74.0,71.5,810,Clear,Minor
2022-05-04,MG Road,Road_2,70.2,19.1,0,78.7,222,67.2,73.5,3629,Rain,Major
2022-09-02,Marathahalli,Road_15,65.2,22.1,0,67.5,51,63.8,70.0,4267,Clear,Minor
2023-12-20,Marathahalli,Road_10,79.0,13.3,0,77.5,183,34.2,92.9,942,Rain,Minor
2023-04-16,Marathahalli,Road_10,65.9,19.6,0,76.9,97,38.5,77.1,3386,Haze,Minor
2022-11-07,Silk Board,Road_10,66.5,20.0,0,53.9,116,65.1,75.3,576,Clear,Minor
2022-11-10,Indiranagar,Road_1,54.6,26.1,0,57.0,77,55.4,87.0,3392,Rain,Major
2023-06-17,Brigade Road,Road_4,99.0,13.7,2,96.4,196,40.7,87.6,2813,Cloudy,Major
2022-05-19,Whitefield,Road_4,65.8,18.5,1,67.3,152,48.7,89.0,4301,Clear,Minor
2023-01-22,Koramangala,Road_12,83.3,9.6,3,79.6,160,40.5,90.9,4624,Haze,Minor
2023-04-07,Silk Board,Road_9,65.2,20.3,0,72.4,204,41.6,83.3,2806,Clear,None
2024-07-30,Marathahalli,Road_12,70.7,27.7,2,73.1,144,58.8,79.2,3888,Clear,None
2023-02-02,Indiranagar,Road_9,72.7,19.5,2,93.1,88,47.7,64.9,2439,Cloudy,Major
2023-12-04,Silk Board,Road_16,60.1,20.5,3,67.0,74,46.4,63.0,1021,Cloudy,None
2024-02-07,Marathahalli,Road_4,87.4,14.2,1,86.5,201,38.1,73.1,2739,Clear,Major
2023-01-30,Whitefield,Road_15,45.6,25.3,0,58.2,202,56.7,93.1,2994,Clear,None
2023-11-29,Brigade Road,Road_8,67.4,29.4,0,71.3,120,64.8,80.3,2532,Cloudy,Major
2024-02-15,Whitefield,Road_6,41.5,24.1,0,50.0,221,66.8,89.8,2905,Clear,None
2022-07-29,MG Road,Road_13,72.0,28.4,0,89.9,237,43.5,81.5,2750,Clear,None
2022-04-22,Electronic City,Road_7,50.9,21.9,0,50.0,168,71.6,83.6,3979,Cloudy,Major
2023-08-22,Whitefield,Road_1,89.3,12.7,0,84.3,245,68.7,85.1,4479,Clear,None
2023-07-26,Silk Board,Road_12,41.4,30.0,0,50.0,143,37.3,77.8,1141,Clear,None
2024-07-10,Electronic City,Road_4,59.1,26.7,0,70.0,109,43.2,92.7,2633,Rain,None
2024-05-13,Whitefield,Road_15,60.1,22.8,0,64.9,190,65.5,70.0,4639,Clear,None
2022-08-11,MG Road,Road_11,59.9,25.8,0,58.1,59,73.3,68.6,2605,Rain,Minor
2023-10-29,Silk Board,Road_5,64.1,16.5,1,65.9,76,46.3,89.1,1677,Clear,Minor
2022-10-19,Silk Board,Road_5,77.1,22.6,1,97.1,162,32.9,83.3,2362,Clear,Major
2023-09-21,Electronic City,Road_2,61.6,30.9,0,76.1,187,38.7,73.9,806,Cloudy,Minor
2023-04-14,Whitefield,Road_4,80.9,18.4,2,72.2,101,54.7,86.8,2141,Clear,Major
2022-06-18,Electronic City,Road_12,75.2,13.4,0,83.4,91,67.4,81.8,3578,Haze,Major
2024-04-05,Marathahalli,Road_7,77.8,20.5,0,81.7,214,40.9,63.9,3189,Clear,Minor
2022-11-29,Silk Board,Road_1,63.0,28.4,0,63.5,170,59.9,84.5,1889,Rain,Major
2022-04-25,Electronic City,Road_9,74.7,18.3,2,84.6,192,57.1,89.8,2815,Clear,Major
2022-01-02,Whitefield,Road_6,65.8,23.8,0,74.5,233,48.6,68.4,4218,Clear,None
2024-06-06,Indiranagar,Road_1,93.0,10.2,2,87.9,150,50.4,91.0,2429,Haze,None
2022-06-03,Whitefield,Road_6,64.8,28.6,3,73.9,221,59.6,84.2,2669,Clear,Minor
2022-07-29,Marathahalli,Road_14,75.0,15.9,1,84.1,85,66.5,81.4,2882,Cloudy,None
2023-05-18,Electronic City,Road_8,75.7,17.4,0,72.4,109,59.7,79.1,2197,Clear,Major
2023-04-29,Marathahalli,Road_5,66.7,19.7,0,71.9,82,72.5,79.0,1098,Rain,Major
2022-09-16,Brigade Road,Road_16,78.0,15.0,0,72.4,102,30.5,90.4,4070,Haze,Major
2023-07-22,Silk Board,Road_6,56.6,29.1,0,59.2,222,44.1,71.5,591,Cloudy,None
2024-04-21,Marathahalli,Road_12,74.2,23.2,3,78.7,161,48.1,71.6,4058,Haze,None
2024-04-20,Marathahalli,Road_9,68.4,17.1,0,71.0,161,50.2,85.6,4555,Cloudy,Minor
2024-05-26,Silk Board,Road_14,58.1,22.6,0,60.3,176,55.5,84.1,734,Clear,None
2022-12-07,MG Road,Road_15,68.9,24.6,1,73.1,203,73.8,80.2,2576,Cloudy,Minor
2024-01-02,Brigade Road,Road_11,59.2,24.9,0,54.1,89,35.4,63.1,966,Clear,Major
2022-02-02,Brigade Road,Road_10,77.3,13.4,3,70.7,58,35.4,64.0,4215,Cloudy,Major
2024-04-25,Indiranagar,Road_1,83.9,11.3,1,85.8,126,41.5,77.2,2677,Haze,Minor
2023-07-03,Silk Board,Road_3,67.0,20.4,0,71.6,138,32.9,89.4,4192,Cloudy,Major
2022-02-24,Silk Board,Road_13,54.8,22.6,0,66.4,212,54.9,83.9,1636,Rain,Major
2024-07-28,Koramangala,Road_13,99.0,11.2,2,100.0,121,72.6,72.9,1813,Rain,Major
2022-07-24,Silk Board,Road_10,75.7,15.5,1,81.6,72,67.3,81.8,4806,Cloudy,Major
2022-12-03,Electronic City,Road_6,71.7,12.5,1,81.7,241,46.0,84.0,2107,Cloudy,Major
2023-08-13,Electronic City,Road_13,44.5,25.4,1,60.6,64,72.3,86.6,4734,Clear,Major
2024-03-16,MG Road,Road_16,65.4,22.8,1,72.1,200,42.3,66.4,4028,Haze,Major
2022-05-18,Silk Board,Road_6,50.3,30.5,0,63.1,61,57.1,60.5,1948,Clear,Minor
2023-05-20,Whitefield,Road_15,83.5,18.3,2,87.6,159,52.6,77.1,3264,Cloudy,Major
2024-05-24,Brigade Road,Road_4,72.4,24.8,1,62.6,171,59.3,67.9,4728,Haze,Minor
2023-11-12,Whitefield,Road_3,73.5,23.0,2,83.3,131,40.2,90.2,3661,Clear,None
2024-08-11,Marathahalli,Road_3,77.5,22.6,1,89.6,74,43.0,81.7,3657,Cloudy,Major
2024-01-01,Indiranagar,Road_5,71.0,26.1,1,69.4,194,31.7,72.2,4635,Haze,Minor
2023-12-20,Koramangala,Road_10,90.8,14.6,2,95.5,166,74.6,70.9,4675,Rain,Major
2023-06-19,Whitefield,Road_3,55.8,25.6,0,59.5,107,47.3,81.8,2959,Rain,Minor
2024-07-02,Koramangala,Road_15,79.5,12.3,1,90.2,50,59.3,77.0,3459,Haze,Minor
2022-12-25,Marathahalli,Road_10,76.8,22.7,1,62.1,130,60.8,62.4,582,Haze,Major
2024-03-18,Silk Board,Road_12,78.3,22.3,1,79.3,169,38.3,80.9,3657,Clear,Minor
2023-03-29,Indiranagar,Road_2,76.2,21.9,2,93.6,119,35.6,65.2,1490,Rain,Major
2024-02-28,Brigade Road,Road_2,59.1,25.7,0,65.7,80,48.9,87.8,4067,Haze,Major
2024-08-04,Electronic City,Road_6,63.2,24.0,0,68.7,52,60.3,84.1,4294,Cloudy,None
2022-11-05,MG Road,Road_14,64.9,18.0,2,77.2,62,67.7,61.9,1569,Rain,None
2022-05-02,Koramangala,Road_3,86.9,20.7,1,84.8,78,46.7,90.8,3246,Clear,None
2023-04-27,Marathahalli,Road_10,79.3,16.3,0,79.6,190,55.0,87.6,1590,Clear,Major
2023-01-15,Koramangala,Road_3,73.6,15.9,0,78.3,219,31.5,88.3,735,Cloudy,Major
2024-07-09,Marathahalli,Road_7,73.1,18.5,1,73.9,87,43.9,73.5,897,Clear,Major
2022-04-30,Silk Board,Road_4,85.0,15.4,1,83.3,153,43.9,64.3,1838,Haze,None
2022-10-07,Koramangala,Road_1,58.0,32.3,0,53.8,184,47.7,88.8,2985,Clear,None
2023-05-26,Marathahalli,Road_2,88.8,13.6,0,90.6,60,54.6,80.7,3337,Rain,None
2022-03-03,Marathahalli,Road_1,54.5,24.2,0,56.5,163,56.9,64.6,4868,Haze,None
2022-11-02,Marathahalli,Road_3,60.7,18.0,0,66.0,207,33.8,93.9,2057,Rain,Minor
2024-02-18,Silk Board,Road_14,85.6,16.5,3,93.8,61,35.6,61.9,4540,Haze,None
2023-05-09,Brigade Road,Road_9,67.4,17.4,0,71.5,100,45.8,60.8,2662,Rain,Major
2023-08-08,Whitefield,Road_12,92.7,14.1,3,99.6,207,43.4,73.9,634,Cloudy,None
2022-10-28,Brigade Road,Road_6,80.7,22.1,1,74.9,246,30.6,86.4,4638,Haze,None
2022-03-13,Silk Board,Road_14,86.1,15.4,0,83.1,54,35.3,62.8,1395,Haze,Major
2023-12-13,Brigade Road,Road_5,72.5,25.5,2,76.6,213,61.5,62.1,1960,Haze,Major
2023-04-09,Indiranagar,Road_4,58.8,27.6,1,54.8,154,48.1,70.0,2138,Haze,None
2022-09-27,Indiranagar,Road_14,66.9,19.4,1,62.1,226,61.5,63.8,1776,Clear,Major
2023-09-15,MG Road,Road_3,69.7,20.8,1,64.1,106,54.1,92.9,1669,Clear,Major
2022-11-04,Marathahalli,Road_1,88.4,15.2,0,85.1,205,30.3,88.4,3531,Cloudy,Minor
2022-01-13,MG Road,Road_15,66.6,26.2,1,86.9,231,66.8,79.8,1253,Haze,Minor
2023-08-29,Electronic City,Road_16,83.7,17.8,2,85.8,227,68.8,92.0,4231,Haze,Minor
2024-03-04,Koramangala,Road_15,68.4,23.7,0,77.6,138,46.2,94.3,2799,Clear,None
2024-02-18,Brigade Road,Road_5,56.7,18.1,1,59.4,144,42.8,75.6,2042,Cloudy,Minor
2023-03-22,Brigade Road,Road_16,79.4,14.1,1,80.8,102,58.6,62.2,3272,Haze,Minor
2024-06-09,Whitefield,Road_12,70.6,24.3,0,84.5,139,58.4,62.2,4090,Clear,Minor
2022-03-12,Koramangala,Road_8,71.0,24.0,1,62.4,121,70.6,89.0,2426,Haze,Major
2023-05-20,MG Road,Road_13,85.8,8.0,3,98.3,196,47.5,91.7,3349,Haze,Minor
2023-02-04,Indiranagar,Road_14,80.6,13.5,0,90.2,212,64.0,85.8,3730,Haze,None
2022-11-22,Marathahalli,Road_8,59.7,24.3,0,60.3,109,70.4,82.1,2703,Cloudy,Major
2022-11-27,MG Road,Road_8,63.9,18.1,0,61.1,239,72.9,74.4,1765,Haze,None
2022-08-30,Brigade Road,Road_16,71.5,16.7,0,77.1,198,51.6,73.1,1449,Rain,Major
2022-12-22,Koramangala,Road_4,73.1,14.8,1,73.8,143,32.1,77.6,617,Rain,Major
2023-11-26,Marathahalli,Road_10,61.5,23.0,0,60.9,153,63.5,93.4,993,Clear,None
2024-04-19,Silk Board,Road_6,63.8,24.4,1,84.8,203,60.1,79.2,3611,Haze,Minor
2023-05-11,Marathahalli,Road_3,61.9,27.5,0,69.7,228,54.1,89.4,3321,Rain,Major
2023-06-11,Indiranagar,Road_7,73.2,10.8,0,79.2,181,66.8,94.0,2441,Rain,Major
2022-03-26,Koramangala,Road_15,71.2,15.0,1,75.7,142,60.3,61.8,3146,Haze,Major
2023-04-21,Indiranagar,Road_13,63.6,23.4,2,66.2,54,65.7,90.7,3938,Clear,Minor
2024-02-28,Brigade Road,Road_12,47.3,33.4,0,50.0,120,64.3,92.9,4358,Haze,Minor
2023-08-03,MG Road,Road_15,72.2,20.9,2,94.1,229,44.2,81.1,4466,Haze,Minor
2022-02-23,Koramangala,Road_6,68.9,26.2,0,80.9,247,66.7,84.3,2754,Haze,None
2023-08-09,MG Road,Road_5,68.2,29.4,2,72.3,114,55.7,84.9,3665,Haze,Major
2023-09-28,Whitefield,Road_8,87.7,12.8,1,90.6,155,45.8,86.3,2164,Haze,None
2023-09-17,Silk Board,Road_6,59.5,25.8,0,61.2,51,74.1,79.1,2843,Clear,Minor
2022-02-21,MG Road,Road_12,64.5,26.3,0,65.5,137,68.5,74.7,2729,Clear,Minor
2024-03-16,Electronic City,Road_6,80.1,19.9,1,82.1,123,39.7,72.2,4578,Cloudy,Major
2024-06-27,Silk Board,Road_3,35.0,23.5,0,57.4,128,57.6,61.2,936,Haze,None
2022-11-21,Koramangala,Road_15,68.0,18.4,0,72.0,224,62.4,88.4,3862,Rain,Major
2022-08-04,Electronic City,Road_6,75.8,17.7,1,87.8,181,56.2,63.0,4210,Cloudy,None
2024-07-26,MG Road,Road_2,67.2,26.1,0,88.2,142,71.5,80.2,550,Rain,Major
2023-03-20,Brigade Road,Road_11,82.2,18.0,3,87.4,209,67.2,60.3,2802,Haze,Minor
2023-05-14,Silk Board,Road_15,59.6,28.8,0,61.3,187,40.7,68.8,834,Clear,None
2023-12-14,Marathahalli,Road_9,72.9,21.7,3,85.6,113,33.2,90.0,3459,Haze,Major
2023-10-24,Brigade Road,Road_5,68.8,21.7,1,76.6,103,32.0,79.3,4528,Cloudy,Major
2022-07-19,Marathahalli,Road_3,80.6,18.3,0,85.5,99,54.5,81.1,2471,Clear,None
2024-04-21,Indiranagar,Road_14,68.5,19.6,2,70.4,117,73.8,76.9,2667,Cloudy,Minor
2022-11-19,Indiranagar,Road_8,86.9,16.5,4,73.9,233,61.9,73.4,3870,Rain,None
2022-07-06,Silk Board,Road_13,77.7,22.5,4,78.7,244,62.0,76.9,2953,Rain,Major
2023-11-29,Whitefield,Road_3,62.7,23.6,0,78.0,75,50.2,74.0,692,Clear,Major
2023-07-28,Electronic City,Road_1,90.9,13.9,3,100.0,130,32.3,66.8,2286,Cloudy,None
2023-08-11,Brigade Road,Road_11,67.1,21.0,0,86.7,166,67.3,81.6,860,Clear,Minor
2023-05-27,Koramangala,Road_12,87.5,14.9,0,100.0,171,54.2,62.4,658,Haze,Minor
2022-12-24,Indiranagar,Road_14,54.2,31.0,0,65.7,154,41.3,63.4,2417,Clear,Major
2023-03-30,Brigade Road,Road_7,75.4,17.5,0,79.9,126,63.9,91.4,764,Rain,Minor
2022-12-25,Whitefield,Road_5,75.0,19.0,0,94.3,248,30.8,93.9,2305,Cloudy,None
2023-06-21,Indiranagar,Road_7,60.6,28.0,0,66.1,181,68.2,66.4,1833,Clear,None
2023-10-16,Brigade Road,Road_7,78.9,26.0,0,92.1,220,69.5,79.5,3444,Cloudy,Major
2022-10-16,Brigade Road,Road_6,91.9,8.1,2,93.8,76,56.7,78.6,1245,Cloudy,Major
2023-05-06,Koramangala,Road_2,69.6,22.3,0,79.7,224,42.4,78.7,1012,Haze,Minor
2022-12-09,Whitefield,Road_14,56.5,28.9,0,59.9,205,57.0,63.6,3869,Haze,Minor
2023-12-10,Brigade Road,Road_2,66.3,17.0,0,74.9,132,61.0,60.7,2149,Cloudy,Minor
2024-01-22,Electronic City,Road_5,66.6,20.5,0,87.8,70,32.9,81.9,4240,Clear,Major
2024-07-27,Silk Board,Road_15,56.2,26.8,0,52.8,138,72.9,90.2,1270,Cloudy,None
2023-12-12,Koramangala,Road_1,67.2,20.2,2,67.4,121,56.0,92.8,4175,Haze,Minor
2024-01-01,MG Road,Road_6,70.6,17.5,2,76.9,185,42.9,90.0,1607,Clear,Minor
2023-05-09,Silk Board,Road_3,68.0,26.8,1,71.6,178,42.5,94.1,3645,Haze,Minor
2024-02-10,MG Road,Road_2,73.1,23.0,0,78.3,152,31.5,91.7,768,Haze,Major
2022-10-17,Koramangala,Road_10,65.7,31.4,0,61.5,141,70.7,63.5,4352,Cloudy,None
2023-05-16,Marathahalli,Road_5,90.4,9.8,4,85.1,150,34.5,68.3,4770,Clear,None
2023-10-18,Indiranagar,Road_12,66.2,18.0,0,66.7,206,73.8,80.4,1555,Rain,Minor
2022-11-03,Whitefield,Road_8,85.5,18.5,2,93.2,152,38.1,82.7,3758,Clear,Major
2023-05-17,Whitefield,Road_10,86.1,11.3,0,97.4,183,40.4,84.0,611,Cloudy,Minor
2024-07-05,Indiranagar,Road_2,80.2,12.6,1,86.3,93,61.5,94.2,3047,Haze,Major
2022-01-10,Marathahalli,Road_14,98.0,12.0,1,96.5,98,67.1,66.2,1137,Cloudy,Major
2022-01-10,Indiranagar,Road_1,63.4,29.8,0,63.7,217,46.6,76.8,3778,Haze,Minor
2023-01-11,Whitefield,Road_15,85.0,10.3,1,99.6,225,69.6,87.1,593,Cloudy,None
2023-08-17,Koramangala,Road_9,43.0,23.9,2,50.0,98,44.4,93.2,3194,Clear,Minor
2023-04-05,Whitefield,Road_4,75.3,12.2,2,96.5,72,68.0,66.0,2372,Clear,Minor
2022-08-13,Marathahalli,Road_11,60.6,22.5,0,71.0,96,45.7,73.0,1827,Rain,None
2023-06-26,Silk Board,Road_13,77.1,17.7,0,80.8,212,67.3,81.7,2115,Haze,Minor
2024-07-10,Marathahalli,Road_9,81.3,16.7,2,82.3,138,58.8,73.8,4932,Cloudy,None
2022-12-20,Silk Board,Road_13,88.2,13.3,1,72.8,235,64.3,88.1,4981,Rain,Minor
2023-12-31,Indiranagar,Road_10,71.3,16.3,1,75.4,101,30.3,87.1,3711,Cloudy,Minor
2022-01-13,Brigade Road,Road_9,80.7,9.1,3,86.5,242,35.1,92.4,4402,Haze,Major
2023-07-14,Whitefield,Road_3,69.7,17.7,0,71.7,215,53.2,91.6,1801,Clear,None
2022-06-09,Koramangala,Road_9,65.6,22.8,0,85.1,241,33.6,81.0,4716,Clear,None
2022-12-31,MG Road,Road_8,59.3,28.8,0,67.2,217,59.3,62.9,4831,Cloudy,Major
2023-12-04,Electronic City,Road_3,60.4,24.3,0,73.8,123,48.6,70.0,871,Haze,None
2023-06-18,Marathahalli,Road_1,79.7,11.7,1,88.7,173,57.3,62.1,4820,Cloudy,None
2023-12-02,Electronic City,Road_8,57.7,26.1,0,68.0,87,53.6,64.0,4453,Rain,Major
2024-03-23,Brigade Road,Road_3,71.3,17.3,0,84.4,163,35.6,88.8,583,Clear,None
2023-05-01,Brigade Road,Road_8,53.7,26.0,0,62.0,99,71.7,91.4,4604,Cloudy,None
2022-11-20,Marathahalli,Road_2,83.1,16.4,1,83.9,192,54.3,93.9,4924,Rain,Minor
2022-10-19,Electronic City,Road_5,77.5,16.9,1,75.6,167,50.5,90.7,4836,Clear,Minor
2023-06-01,Brigade Road,Road_9,69.4,26.9,0,83.0,223,53.3,65.9,4552,Haze,Major
2022-11-12,Koramangala,Road_15,60.6,26.1,1,60.8,184,61.6,79.0,607,Clear,Major
2024-06-18,Marathahalli,Road_6,86.8,18.6,2,91.2,85,31.3,66.5,4870,Cloudy,Major
2022-01-18,Marathahalli,Road_13,65.6,22.5,2,71.6,103,55.3,75.1,1307,Clear,Minor
2022-06-06,Marathahalli,Road_12,76.1,26.3,1,74.3,174,47.8,92.1,3397,Cloudy,Minor
2022-10-25,Marathahalli,Road_13,64.8,15.0,0,73.6,138,36.9,89.6,1000,Cloudy,Minor
2023-08-24,Koramangala,Road_5,75.6,17.2,2,80.9,91,62.2,72.8,4339,Rain,Minor
2024-04-13,Brigade Road,Road_6,75.5,20.3,0,91.1,219,58.0,89.1,2973,Haze,Major
2022-02-15,Indiranagar,Road_15,43.2,31.9,1,50.0,224,55.9,74.3,4558,Rain,None
2022-10-06,Silk Board,Road_2,78.2,16.7,1,74.7,71,30.9,63.5,4143,Clear,None
2022-08-15,Brigade Road,Road_2,71.4,17.8,0,80.8,128,36.3,62.8,1491,Clear,Major
2022-09-18,Electronic City,Road_8,79.7,15.1,1,83.7,79,54.8,65.4,3399,Clear,Major
2024-03-20,Electronic City,Road_12,69.4,19.5,0,81.4,243,52.5,93.0,2018,Clear,Major
2023-07-01,MG Road,Road_4,68.1,15.0,1,82.7,207,62.1,79.8,4351,Cloudy,None
2022-02-23,Marathahalli,Road_11,54.5,32.2,0,55.2,68,32.2,64.8,2327,Haze,Minor
2022-02-18,Silk Board,Road_16,73.8,20.2,0,81.2,147,46.9,92.2,1901,Rain,None
2023-10-28,Whitefield,Road_5,47.9,23.4,0,50.0,61,43.1,89.5,2086,Haze,Major
2023-09-16,Silk Board,Road_16,94.1,11.3,3,100.0,156,49.4,94.3,1155,Haze,Minor
2022-11-17,MG Road,Road_16,60.7,19.4,0,66.1,87,43.3,64.6,3808,Clear,None
2024-05-18,Brigade Road,Road_6,66.1,16.0,2,62.8,151,49.8,81.0,2303,Haze,Minor
